StripChart:,HMI,
Date:, Tue Feb 28 23:12:42 2023
,
Number of Data Variables =, 20,
Max Number of Data Points =, 10000,
Number of Data Points =, 2104,
Time Interval,         1, to ,     42061,

 ----- , ----- , ----- , ----- , ----- , ----- , ----- , ----- , ----- , ----- , ----- , ----- , ----- , ----- , ----- , ----- , ----- , ----- , ----- , ----- , ----- ,
Time,TS-1 - Top Stage Temperature,TS-1 - Stage Temperature (20__TS-1),TS-1 - Stage Temperature (12__TS-1),TS-1 - Stage Temperature (7__TS-1),TIC11300 - PV,FIC10704 - PV,FIC10705 - PV,FIC10706 - PV,FIC10707 - PV,Naptha Cut Point - ASTM D86 (Cut Pt-100.00%-Naptha),Kero Cut Point - ASTM D86 (Cut Pt-0.0%-Kero Product),Kero Cut Point - ASTM D86 (Cut Pt-100.00%-Kero Product),Kero Cut Point - ASTM D93 Flash Pt (Kero Product),Diesel Cut Point - ASTM D86 (Cut Pt-95.00%-Diesel Product),AGO Cut Point - ASTM D86 (Cut Pt-95.00%-AGO Product),MixFeed - Mass Flow,FIC10701 - PV,FIC10702 - PV,FIC10703 - PV,TS-1 - Top Stage Pressure,
[seconds],[C],[C],[C],[C],[C],[kg/h],[kg/h],[kg/h],[kg/h],[C],[C],[C],[C],[C],[C],[kg/h],[kg/h],[kg/h],[kg/h],[kPa],
       16641,     129.871,      223.88,     289.582,     320.733,     360.001,     94764.5,      120186,     49999.6,     39999.7,      188.27,     164.921,     274.337,     71.9943,       328.8,     364.203,      235000,     30000.8,     38000.9,     8000.16,      177.36,
       16661,     129.871,      223.88,     289.582,     320.732,     360.001,     94764.3,      120185,     49999.6,     39999.7,      188.27,     164.921,     274.337,     71.9943,       328.8,     364.203,      235000,     30000.8,     38000.9,     8000.16,     177.363,
       16681,      129.87,     223.879,     289.581,     320.731,     360.001,     94764.2,      120184,     49999.7,     39999.7,      188.27,     164.921,     274.337,     71.9943,     328.791,     364.188,      235000,     30000.8,     38000.9,     8000.16,     177.366,
       16701,      129.87,     223.879,     289.581,      320.73,     360.001,       94764,      120183,     49999.7,     39999.7,     188.265,     164.917,     274.335,     71.9909,     328.791,     364.188,      235001,     30000.8,     38000.9,     8000.16,     177.369,
       16721,      129.87,     223.878,     289.581,      320.73,     360.001,     94763.8,      120182,     49999.7,     39999.7,     188.265,     164.917,     274.335,     71.9909,     328.791,     364.188,      235001,     30000.8,     38000.9,     8000.16,     177.372,
       16741,      129.87,     223.877,     289.581,     320.729,     360.001,     94763.6,      120181,     49999.7,     39999.7,     188.265,     164.917,     274.335,     71.9909,     328.782,     364.175,      235001,     30000.8,     38000.9,     8000.16,     177.375,
       16761,      129.87,     223.877,      289.58,     320.728,     360.001,     94763.4,      120180,     49999.7,     39999.7,      188.26,     164.913,     274.333,     71.9876,     328.782,     364.175,      235001,     30000.8,     38000.9,     8000.15,     177.378,
       16781,      129.87,     223.876,      289.58,     320.727,     360.001,     94763.2,      120179,     49999.7,     39999.7,      188.26,     164.913,     274.333,     71.9876,     328.782,     364.175,      235001,     30000.8,     38000.8,     8000.15,     177.381,
       16801,      129.87,     223.876,      289.58,     320.726,     360.001,       94763,      120178,     49999.7,     39999.7,      188.26,     164.913,     274.333,     71.9876,     328.774,     364.161,      235001,     30000.8,     38000.8,     8000.15,     177.384,
       16821,     129.869,     223.875,      289.58,     320.726,         360,     94762.7,      120177,     49999.7,     39999.7,     188.256,     164.909,     274.332,     71.9845,     328.774,     364.161,      235001,     30000.7,     38000.8,     8000.15,     177.387,
       16841,     129.869,     223.875,     289.579,     320.725,         360,     94762.5,      120176,     49999.7,     39999.7,     188.256,     164.909,     274.332,     71.9845,     328.774,     364.161,      235001,     30000.7,     38000.8,     8000.15,     177.389,
       16861,     129.869,     223.874,     289.579,     320.724,         360,     94762.3,      120175,     49999.7,     39999.7,     188.256,     164.909,     274.332,     71.9845,     328.766,     364.148,      235001,     30000.7,     38000.8,     8000.15,     177.392,
       16881,     129.869,     223.874,     289.579,     320.723,         360,       94762,      120175,     49999.7,     39999.7,     188.251,     164.905,      274.33,     71.9814,     328.766,     364.148,      235001,     30000.7,     38000.8,     8000.15,     177.395,
       16901,     129.869,     223.873,     289.579,     320.723,         360,     94761.8,      120174,     49999.7,     39999.7,     188.251,     164.905,      274.33,     71.9814,     328.766,     364.148,      235001,     30000.7,     38000.8,     8000.15,     177.398,
       16921,     129.869,     223.873,     289.579,     320.722,         360,     94761.5,      120173,     49999.7,     39999.8,     188.251,     164.905,      274.33,     71.9814,     328.758,     364.136,      235001,     30000.7,     38000.8,     8000.15,     177.401,
       16941,     129.869,     223.872,     289.579,     320.721,         360,     94761.3,      120172,     49999.7,     39999.8,     188.246,     164.901,     274.328,     71.9784,     328.758,     364.136,      235001,     30000.7,     38000.8,     8000.14,     177.403,
       16961,     129.869,     223.872,     289.578,      320.72,         360,       94761,      120171,     49999.7,     39999.8,     188.246,     164.901,     274.328,     71.9784,     328.758,     364.136,      235001,     30000.7,     38000.8,     8000.14,     177.406,
       16981,     129.868,     223.871,     289.578,      320.72,         360,     94760.7,      120170,     49999.7,     39999.8,     188.246,     164.901,     274.328,     71.9784,      328.75,     364.124,      235001,     30000.7,     38000.8,     8000.14,     177.409,
       17001,     129.868,     223.871,     289.578,     320.719,         360,     94760.5,      120169,     49999.7,     39999.8,     188.242,     164.898,     274.327,     71.9755,      328.75,     364.124,      235001,     30000.7,     38000.8,     8000.14,     177.412,
       17021,     129.868,      223.87,     289.578,     320.718,     359.999,     94760.2,      120168,     49999.7,     39999.8,     188.242,     164.898,     274.327,     71.9755,      328.75,     364.124,      235001,     30000.7,     38000.8,     8000.14,     177.414,
       17041,     129.868,      223.87,     289.578,     320.718,     359.999,     94759.9,      120167,     49999.7,     39999.8,     188.242,     164.898,     274.327,     71.9755,     328.742,     364.112,      235001,     30000.7,     38000.8,     8000.14,     177.417,
       17061,     129.868,     223.869,     289.578,     320.717,     359.999,     94759.6,      120166,     49999.7,     39999.8,     188.238,     164.894,     274.325,     71.9727,     328.742,     364.112,      235001,     30000.7,     38000.8,     8000.14,     177.419,
       17081,     129.868,     223.869,     289.577,     320.717,     359.999,     94759.3,      120165,     49999.7,     39999.8,     188.238,     164.894,     274.325,     71.9727,     328.742,     364.112,      235001,     30000.7,     38000.8,     8000.14,     177.422,
       17101,     129.868,     223.868,     289.577,     320.716,     359.999,     94759.1,      120164,     49999.7,     39999.8,     188.238,     164.894,     274.325,     71.9727,     328.735,       364.1,      235001,     30000.7,     38000.8,     8000.14,     177.425,
       17121,     129.868,     223.868,     289.577,     320.715,     359.999,     94758.8,      120164,     49999.7,     39999.8,     188.233,     164.891,     274.324,       71.97,     328.735,       364.1,      235001,     30000.7,     38000.7,     8000.14,     177.427,
       17141,     129.868,     223.868,     289.577,     320.715,     359.999,     94758.5,      120163,     49999.7,     39999.8,     188.233,     164.891,     274.324,       71.97,     328.735,       364.1,      235001,     30000.7,     38000.7,     8000.13,      177.43,
       17161,     129.867,     223.867,     289.577,     320.714,     359.999,     94758.2,      120162,     49999.7,     39999.8,     188.233,     164.891,     274.324,       71.97,     328.728,     364.089,      235001,     30000.7,     38000.7,     8000.13,     177.432,
       17181,     129.867,     223.867,     289.577,     320.714,     359.999,     94757.9,      120161,     49999.7,     39999.8,     188.229,     164.887,     274.322,     71.9673,     328.728,     364.089,      235001,     30000.7,     38000.7,     8000.13,     177.435,
       17201,     129.867,     223.867,     289.577,     320.713,     359.999,     94757.6,      120160,     49999.7,     39999.8,     188.229,     164.887,     274.322,     71.9673,     328.728,     364.089,      235001,     30000.6,     38000.7,     8000.13,     177.437,
       17221,     129.867,     223.866,     289.577,     320.712,     359.998,     94757.3,      120159,     49999.7,     39999.8,     188.229,     164.887,     274.322,     71.9673,     328.721,     364.079,      235001,     30000.6,     38000.7,     8000.13,      177.44,
       17241,     129.867,     223.866,     289.577,     320.712,     359.998,       94757,      120158,     49999.7,     39999.8,     188.225,     164.884,     274.321,     71.9648,     328.721,     364.079,      235001,     30000.6,     38000.7,     8000.13,     177.442,
       17261,     129.867,     223.865,     289.577,     320.711,     359.998,     94756.7,      120157,     49999.7,     39999.8,     188.225,     164.884,     274.321,     71.9648,     328.721,     364.079,      235001,     30000.6,     38000.7,     8000.13,     177.445,
       17281,     129.867,     223.865,     289.576,     320.711,     359.998,     94756.4,      120157,     49999.7,     39999.8,     188.225,     164.884,     274.321,     71.9648,     328.715,     364.068,      235001,     30000.6,     38000.7,     8000.13,     177.447,
       17301,     129.867,     223.865,     289.576,      320.71,     359.998,       94756,      120156,     49999.7,     39999.8,     188.221,     164.881,      274.32,     71.9623,     328.715,     364.068,      235001,     30000.6,     38000.7,     8000.13,     177.449,
       17321,     129.867,     223.864,     289.576,      320.71,     359.998,     94755.7,      120155,     49999.7,     39999.8,     188.221,     164.881,      274.32,     71.9623,     328.715,     364.068,      235001,     30000.6,     38000.7,     8000.13,     177.452,
       17341,     129.867,     223.864,     289.576,     320.709,     359.998,     94755.4,      120154,     49999.7,     39999.8,     188.221,     164.881,      274.32,     71.9623,     328.709,     364.058,      235001,     30000.6,     38000.7,     8000.12,     177.454,
       17361,     129.867,     223.864,     289.576,     320.709,     359.998,     94755.1,      120153,     49999.8,     39999.8,     188.217,     164.878,     274.318,       71.96,     328.709,     364.058,      235001,     30000.6,     38000.7,     8000.12,     177.456,
       17381,     129.867,     223.864,     289.576,     320.708,     359.998,     94754.8,      120152,     49999.8,     39999.8,     188.217,     164.878,     274.318,       71.96,     328.709,     364.058,      235001,     30000.6,     38000.7,     8000.12,     177.459,
       17401,     129.866,     223.863,     289.576,     320.708,     359.998,     94754.5,      120151,     49999.8,     39999.8,     188.217,     164.878,     274.318,       71.96,     328.703,     364.048,      235001,     30000.6,     38000.7,     8000.12,     177.461,
       17421,     129.866,     223.863,     289.576,     320.707,     359.998,     94754.2,      120151,     49999.8,     39999.8,     188.213,     164.875,     274.317,     71.9577,     328.703,     364.048,      235001,     30000.6,     38000.7,     8000.12,     177.463,
       17441,     129.866,     223.863,     289.576,     320.707,     359.998,     94753.9,      120150,     49999.8,     39999.8,     188.213,     164.875,     274.317,     71.9577,     328.703,     364.048,      235001,     30000.6,     38000.6,     8000.12,     177.465,
       17461,     129.866,     223.862,     289.576,     320.707,     359.998,     94753.5,      120149,     49999.8,     39999.8,     188.213,     164.875,     274.317,     71.9577,     328.697,     364.039,      235001,     30000.6,     38000.6,     8000.12,     177.467,
       17481,     129.866,     223.862,     289.576,     320.706,     359.998,     94753.2,      120148,     49999.8,     39999.8,      188.21,     164.872,     274.316,     71.9555,     328.697,     364.039,      235001,     30000.6,     38000.6,     8000.12,      177.47,
       17501,     129.866,     223.862,     289.576,     320.706,     359.997,     94752.9,      120147,     49999.8,     39999.8,      188.21,     164.872,     274.316,     71.9555,     328.697,     364.039,      235001,     30000.6,     38000.6,     8000.12,     177.472,
       17521,     129.866,     223.862,     289.576,     320.705,     359.997,     94752.6,      120147,     49999.8,     39999.8,      188.21,     164.872,     274.316,     71.9555,     328.691,      364.03,      235001,     30000.6,     38000.6,     8000.11,     177.474,
       17541,     129.866,     223.861,     289.576,     320.705,     359.997,     94752.3,      120146,     49999.8,     39999.8,     188.206,      164.87,     274.315,     71.9534,     328.691,      364.03,      235001,     30000.6,     38000.6,     8000.11,     177.476,
       17561,     129.866,     223.861,     289.576,     320.705,     359.997,       94752,      120145,     49999.8,     39999.8,     188.206,      164.87,     274.315,     71.9534,     328.691,      364.03,      235001,     30000.5,     38000.6,     8000.11,     177.478,
       17581,     129.866,     223.861,     289.576,     320.704,     359.997,     94751.7,      120144,     49999.8,     39999.8,     188.206,      164.87,     274.315,     71.9534,     328.686,     364.021,      235001,     30000.5,     38000.6,     8000.11,      177.48,
       17601,     129.866,     223.861,     289.576,     320.704,     359.997,     94751.3,      120143,     49999.8,     39999.8,     188.202,     164.867,     274.314,     71.9513,     328.686,     364.021,      235001,     30000.5,     38000.6,     8000.11,     177.482,
       17621,     129.866,     223.861,     289.576,     320.704,     359.997,       94751,      120143,     49999.8,     39999.8,     188.202,     164.867,     274.314,     71.9513,     328.686,     364.021,      235001,     30000.5,     38000.6,     8000.11,     177.484,
       17641,     129.866,      223.86,     289.576,     320.703,     359.997,     94750.7,      120142,     49999.8,     39999.8,     188.202,     164.867,     274.314,     71.9513,     328.681,     364.013,      235001,     30000.5,     38000.6,     8000.11,     177.486,
       17661,     129.866,      223.86,     289.576,     320.703,     359.997,     94750.4,      120141,     49999.8,     39999.8,     188.199,     164.865,     274.313,     71.9494,     328.681,     364.013,      235001,     30000.5,     38000.6,     8000.11,     177.488,
       17681,     129.866,      223.86,     289.576,     320.703,     359.997,     94750.1,      120140,     49999.8,     39999.8,     188.199,     164.865,     274.313,     71.9494,     328.681,     364.013,      235001,     30000.5,     38000.6,     8000.11,      177.49,
       17701,     129.865,      223.86,     289.577,     320.702,     359.997,     94749.8,      120139,     49999.8,     39999.8,     188.199,     164.865,     274.313,     71.9494,     328.676,     364.004,      235001,     30000.5,     38000.6,      8000.1,     177.492,
       17721,     129.865,      223.86,     289.577,     320.702,     359.997,     94749.5,      120139,     49999.8,     39999.8,     188.195,     164.863,     274.313,     71.9475,     328.676,     364.004,      235001,     30000.5,     38000.6,      8000.1,     177.494,
       17741,     129.865,     223.859,     289.577,     320.702,     359.997,     94749.1,      120138,     49999.8,     39999.8,     188.195,     164.863,     274.313,     71.9475,     328.676,     364.004,      235001,     30000.5,     38000.5,      8000.1,     177.496,
       17761,     129.865,     223.859,     289.577,     320.701,     359.997,     94748.8,      120137,     49999.8,     39999.8,     188.195,     164.863,     274.313,     71.9475,     328.672,     363.997,      235001,     30000.5,     38000.5,      8000.1,     177.498,
       17781,     129.865,     223.859,     289.577,     320.701,     359.997,     94748.5,      120136,     49999.8,     39999.8,     188.192,     164.861,     274.312,     71.9458,     328.672,     363.997,      235001,     30000.5,     38000.5,      8000.1,     177.499,
       17801,     129.865,     223.859,     289.577,     320.701,     359.997,     94748.2,      120136,     49999.8,     39999.9,     188.192,     164.861,     274.312,     71.9458,     328.672,     363.997,      235001,     30000.5,     38000.5,      8000.1,     177.501,
       17821,     129.865,     223.859,     289.577,     320.701,     359.997,     94747.9,      120135,     49999.8,     39999.9,     188.192,     164.861,     274.312,     71.9458,     328.667,     363.989,      235001,     30000.5,     38000.5,      8000.1,     177.503,
       17841,     129.865,     223.859,     289.577,       320.7,     359.997,     94747.6,      120134,     49999.8,     39999.9,     188.189,     164.858,     274.311,     71.9441,     328.667,     363.989,      235001,     30000.5,     38000.5,      8000.1,     177.505,
       17861,     129.865,     223.859,     289.577,       320.7,     359.997,     94747.3,      120133,     49999.8,     39999.9,     188.189,     164.858,     274.311,     71.9441,     328.667,     363.989,      235001,     30000.5,     38000.5,     8000.09,     177.506,
       17881,     129.865,     223.859,     289.577,       320.7,     359.997,       94747,      120133,     49999.8,     39999.9,     188.189,     164.858,     274.311,     71.9441,     328.663,     363.982,      235001,     30000.5,     38000.5,     8000.09,     177.508,
       17901,     129.865,     223.858,     289.577,       320.7,     359.997,     94746.6,      120132,     49999.8,     39999.9,     188.186,     164.857,      274.31,     71.9424,     328.663,     363.982,      235001,     30000.5,     38000.5,     8000.09,      177.51,
       17921,     129.865,     223.858,     289.578,       320.7,     359.997,     94746.3,      120131,     49999.8,     39999.9,     188.186,     164.857,      274.31,     71.9424,     328.663,     363.982,      235001,     30000.4,     38000.5,     8000.09,     177.511,
       17941,     129.865,     223.858,     289.578,     320.699,     359.997,       94746,      120131,     49999.8,     39999.9,     188.186,     164.857,      274.31,     71.9424,     328.659,     363.974,      235001,     30000.4,     38000.5,     8000.09,     177.513,
       17961,     129.865,     223.858,     289.578,     320.699,     359.997,     94745.7,      120130,     49999.8,     39999.9,     188.183,     164.855,      274.31,     71.9409,     328.659,     363.974,      235001,     30000.4,     38000.5,     8000.09,     177.515,
       17981,     129.865,     223.858,     289.578,     320.699,     359.997,     94745.4,      120129,     49999.8,     39999.9,     188.183,     164.855,      274.31,     71.9409,     328.659,     363.974,      235001,     30000.4,     38000.5,     8000.09,     177.516,
       18001,     129.865,     223.858,     289.578,     320.699,     359.997,     94745.1,      120128,     49999.8,     39999.9,     188.183,     164.855,      274.31,     71.9409,     328.656,     363.968,      235001,     30000.4,     38000.5,     8000.09,     177.518,
       18021,     129.865,     223.858,     289.578,     320.699,     359.997,     94744.8,      120128,     49999.8,     39999.9,      188.18,     164.853,     274.309,     71.9395,     328.656,     363.968,      235001,     30000.4,     38000.5,     8000.08,     177.519,
       18041,     129.865,     223.858,     289.578,     320.699,     359.997,     94744.5,      120127,     49999.8,     39999.9,      188.18,     164.853,     274.309,     71.9395,     328.656,     363.968,      235001,     30000.4,     38000.4,     8000.08,     177.521,
       18061,     129.865,     223.858,     289.579,     320.698,     359.997,     94744.2,      120126,     49999.8,     39999.9,      188.18,     164.853,     274.309,     71.9395,     328.652,     363.961,      235001,     30000.4,     38000.4,     8000.08,     177.522,
       18081,     129.865,     223.858,     289.579,     320.698,     359.997,     94743.9,      120126,     49999.8,     39999.9,     188.177,     164.851,     274.309,     71.9381,     328.652,     363.961,      235001,     30000.4,     38000.4,     8000.08,     177.524,
       18101,     129.865,     223.858,     289.579,     320.698,     359.997,     94743.5,      120125,     49999.8,     39999.9,     188.177,     164.851,     274.309,     71.9381,     328.652,     363.961,      235001,     30000.4,     38000.4,     8000.08,     177.525,
       18121,     129.865,     223.858,     289.579,     320.698,     359.997,     94743.2,      120124,     49999.8,     39999.9,     188.177,     164.851,     274.309,     71.9381,     328.649,     363.955,      235001,     30000.4,     38000.4,     8000.08,     177.527,
       18141,     129.865,     223.858,     289.579,     320.698,     359.997,     94742.9,      120124,     49999.8,     39999.9,     188.174,      164.85,     274.308,     71.9368,     328.649,     363.955,      235001,     30000.4,     38000.4,     8000.08,     177.528,
       18161,     129.865,     223.858,     289.579,     320.698,     359.997,     94742.6,      120123,     49999.8,     39999.9,     188.174,      164.85,     274.308,     71.9368,     328.649,     363.955,      235001,     30000.4,     38000.4,     8000.08,     177.529,
       18181,     129.865,     223.858,     289.579,     320.698,     359.997,     94742.3,      120122,     49999.9,     39999.9,     188.174,      164.85,     274.308,     71.9368,     328.646,     363.949,      235001,     30000.4,     38000.4,     8000.07,     177.531,
       18201,     129.865,     223.857,      289.58,     320.698,     359.997,       94742,      120121,     49999.9,     39999.9,     188.172,     164.849,     274.308,     71.9355,     328.646,     363.949,      235001,     30000.4,     38000.4,     8000.07,     177.532,
       18221,     129.865,     223.857,      289.58,     320.698,     359.997,     94741.7,      120121,     49999.9,     39999.9,     188.172,     164.849,     274.308,     71.9355,     328.646,     363.949,      235001,     30000.4,     38000.4,     8000.07,     177.533,
       18241,     129.864,     223.857,      289.58,     320.697,     359.997,     94741.4,      120120,     49999.9,     39999.9,     188.172,     164.849,     274.308,     71.9355,     328.643,     363.943,      235001,     30000.3,     38000.4,     8000.07,     177.535,
       18261,     129.864,     223.857,      289.58,     320.697,     359.997,     94741.1,      120120,     49999.9,     39999.9,     188.169,     164.847,     274.308,     71.9344,     328.643,     363.943,      235001,     30000.3,     38000.4,     8000.07,     177.536,
       18281,     129.864,     223.857,      289.58,     320.697,     359.997,     94740.8,      120119,     49999.9,     39999.9,     188.169,     164.847,     274.308,     71.9344,     328.643,     363.943,      235001,     30000.3,     38000.4,     8000.07,     177.537,
       18301,     129.864,     223.857,     289.581,     320.697,     359.997,     94740.5,      120118,     49999.9,     39999.9,     188.169,     164.847,     274.308,     71.9344,      328.64,     363.938,      235001,     30000.3,     38000.4,     8000.07,     177.538,
       18321,     129.864,     223.857,     289.581,     320.697,     359.997,     94740.2,      120118,     49999.9,     39999.9,     188.166,     164.846,     274.307,     71.9333,      328.64,     363.938,      235001,     30000.3,     38000.3,     8000.07,     177.539,
       18341,     129.864,     223.857,     289.581,     320.697,     359.997,     94739.9,      120117,     49999.9,     39999.9,     188.166,     164.846,     274.307,     71.9333,      328.64,     363.938,      235001,     30000.3,     38000.3,     8000.06,     177.541,
       18361,     129.864,     223.857,     289.581,     320.697,     359.997,     94739.6,      120116,     49999.9,     39999.9,     188.166,     164.846,     274.307,     71.9333,     328.638,     363.932,      235001,     30000.3,     38000.3,     8000.06,     177.542,
       18381,     129.864,     223.857,     289.581,     320.697,     359.997,     94739.3,      120116,     49999.9,     39999.9,     188.164,     164.845,     274.307,     71.9323,     328.638,     363.932,      235001,     30000.3,     38000.3,     8000.06,     177.543,
       18401,     129.864,     223.858,     289.582,     320.697,     359.997,       94739,      120115,     49999.9,     39999.9,     188.164,     164.845,     274.307,     71.9323,     328.638,     363.932,      235001,     30000.3,     38000.3,     8000.06,     177.544,
       18421,     129.864,     223.858,     289.582,     320.697,     359.997,     94738.7,      120114,     49999.9,     39999.9,     188.164,     164.845,     274.307,     71.9323,     328.636,     363.927,      235001,     30000.3,     38000.3,     8000.06,     177.545,
       18441,     129.864,     223.858,     289.582,     320.697,     359.997,     94738.4,      120114,     49999.9,     39999.9,     188.162,     164.844,     274.307,     71.9313,     328.636,     363.927,      235001,     30000.3,     38000.3,     8000.06,     177.546,
       18461,     129.864,     223.858,     289.582,     320.697,     359.997,     94738.1,      120113,     49999.9,     39999.9,     188.162,     164.844,     274.307,     71.9313,     328.636,     363.927,      235001,     30000.3,     38000.3,     8000.06,     177.547,
       18481,     129.864,     223.858,     289.582,     320.697,     359.997,     94737.8,      120113,     49999.9,     39999.9,     188.162,     164.844,     274.307,     71.9313,     328.634,     363.922,      235001,     30000.3,     38000.3,     8000.06,     177.548,
       18501,     129.864,     223.858,     289.583,     320.697,     359.997,     94737.5,      120112,     49999.9,     39999.9,     188.159,     164.843,     274.307,     71.9304,     328.634,     363.922,      235001,     30000.3,     38000.3,     8000.05,     177.549,
       18521,     129.864,     223.858,     289.583,     320.697,     359.997,     94737.2,      120111,     49999.9,     39999.9,     188.159,     164.843,     274.307,     71.9304,     328.634,     363.922,      235001,     30000.3,     38000.3,     8000.05,      177.55,
       18541,     129.864,     223.858,     289.583,     320.697,     359.997,     94736.9,      120111,     49999.9,     39999.9,     188.159,     164.843,     274.307,     71.9304,     328.632,     363.918,      235001,     30000.3,     38000.3,     8000.05,     177.551,
       18561,     129.864,     223.858,     289.583,     320.697,     359.997,     94736.6,      120110,     49999.9,     39999.9,     188.157,     164.842,     274.307,     71.9296,     328.632,     363.918,      235001,     30000.3,     38000.3,     8000.05,     177.552,
       18581,     129.864,     223.858,     289.583,     320.697,     359.997,     94736.4,      120109,     49999.9,     39999.9,     188.157,     164.842,     274.307,     71.9296,     328.632,     363.918,      235001,     30000.2,     38000.3,     8000.05,     177.552,
       18601,     129.864,     223.858,     289.584,     320.697,     359.997,     94736.1,      120109,     49999.9,     39999.9,     188.157,     164.842,     274.307,     71.9296,      328.63,     363.914,      235001,     30000.2,     38000.3,     8000.05,     177.553,
       18621,     129.864,     223.858,     289.584,     320.697,     359.997,     94735.8,      120108,     49999.9,     39999.9,     188.155,     164.842,     274.306,     71.9289,      328.63,     363.914,      235001,     30000.2,     38000.2,     8000.05,     177.554,
       18641,     129.864,     223.858,     289.584,     320.697,     359.997,     94735.5,      120108,     49999.9,     39999.9,     188.155,     164.842,     274.306,     71.9289,      328.63,     363.914,      235001,     30000.2,     38000.2,     8000.05,     177.555,
       18661,     129.864,     223.858,     289.584,     320.697,     359.997,     94735.2,      120107,     49999.9,     39999.9,     188.155,     164.842,     274.306,     71.9289,     328.628,     363.909,      235001,     30000.2,     38000.2,     8000.04,     177.556,
       18681,     129.864,     223.858,     289.585,     320.697,     359.997,     94734.9,      120107,     49999.9,     39999.9,     188.153,     164.841,     274.306,     71.9282,     328.628,     363.909,      235001,     30000.2,     38000.2,     8000.04,     177.556,
       18701,     129.864,     223.858,     289.585,     320.697,     359.997,     94734.7,      120106,     49999.9,     39999.9,     188.153,     164.841,     274.306,     71.9282,     328.628,     363.909,      235001,     30000.2,     38000.2,     8000.04,     177.557,
       18721,     129.864,     223.858,     289.585,     320.697,     359.997,     94734.4,      120105,     49999.9,     39999.9,     188.153,     164.841,     274.306,     71.9282,     328.627,     363.905,      235001,     30000.2,     38000.2,     8000.04,     177.558,
       18741,     129.864,     223.859,     289.585,     320.697,     359.997,     94734.1,      120105,     49999.9,     39999.9,     188.151,     164.841,     274.306,     71.9275,     328.627,     363.905,      235001,     30000.2,     38000.2,     8000.04,     177.558,
       18761,     129.864,     223.859,     289.585,     320.697,     359.997,     94733.8,      120104,     49999.9,       40000,     188.151,     164.841,     274.306,     71.9275,     328.627,     363.905,      235001,     30000.2,     38000.2,     8000.04,     177.559,
       18781,     129.864,     223.859,     289.586,     320.697,     359.997,     94733.6,      120104,     49999.9,       40000,     188.151,     164.841,     274.306,     71.9275,     328.626,     363.902,      235001,     30000.2,     38000.2,     8000.04,      177.56,
       18801,     129.864,     223.859,     289.586,     320.697,     359.997,     94733.3,      120103,     49999.9,       40000,     188.149,      164.84,     274.306,      71.927,     328.626,     363.902,      235001,     30000.2,     38000.2,     8000.04,      177.56,
       18821,     129.864,     223.859,     289.586,     320.697,     359.997,       94733,      120103,     49999.9,       40000,     188.149,      164.84,     274.306,      71.927,     328.626,     363.902,      235001,     30000.2,     38000.2,     8000.03,     177.561,
       18841,     129.864,     223.859,     289.586,     320.697,     359.997,     94732.8,      120102,     49999.9,       40000,     188.149,      164.84,     274.306,      71.927,     328.625,     363.898,      235002,     30000.2,     38000.2,     8000.03,     177.562,
       18861,     129.864,     223.859,     289.587,     320.697,     359.997,     94732.5,      120101,     49999.9,       40000,     188.147,      164.84,     274.307,     71.9265,     328.625,     363.898,      235002,     30000.2,     38000.2,     8000.03,     177.562,
       18881,     129.864,     223.859,     289.587,     320.698,     359.997,     94732.2,      120101,     49999.9,       40000,     188.147,      164.84,     274.307,     71.9265,     328.625,     363.898,      235002,     30000.2,     38000.2,     8000.03,     177.563,
       18901,     129.864,     223.859,     289.587,     320.698,     359.997,       94732,      120100,     49999.9,       40000,     188.147,      164.84,     274.307,     71.9265,     328.624,     363.895,      235002,     30000.2,     38000.2,     8000.03,     177.563,
       18921,     129.864,     223.859,     289.587,     320.698,     359.997,     94731.7,      120100,       50000,       40000,     188.145,      164.84,     274.307,      71.926,     328.624,     363.895,      235002,     30000.2,     38000.2,     8000.03,     177.564,
       18941,     129.864,      223.86,     289.588,     320.698,     359.997,     94731.4,      120099,       50000,       40000,     188.145,      164.84,     274.307,      71.926,     328.624,     363.895,      235002,     30000.1,     38000.1,     8000.03,     177.564,
       18961,     129.864,      223.86,     289.588,     320.698,     359.997,     94731.2,      120099,       50000,       40000,     188.145,      164.84,     274.307,      71.926,     328.623,     363.892,      235002,     30000.1,     38000.1,     8000.03,     177.564,
       18981,     129.864,      223.86,     289.588,     320.698,     359.997,     94730.9,      120098,       50000,       40000,     188.144,     164.839,     274.307,     71.9256,     328.623,     363.892,      235002,     30000.1,     38000.1,     8000.03,     177.565,
       19001,     129.864,      223.86,     289.588,     320.698,     359.997,     94730.7,      120098,       50000,       40000,     188.144,     164.839,     274.307,     71.9256,     328.623,     363.892,      235002,     30000.1,     38000.1,     8000.02,     177.565,
       19021,     129.864,      223.86,     289.589,     320.698,     359.997,     94730.5,      120097,       50000,       40000,     188.144,     164.839,     274.307,     71.9256,     328.623,     363.889,      235002,     30000.1,     38000.1,     8000.02,     177.566,
       19041,     129.864,      223.86,     289.589,     320.698,     359.997,     94730.2,      120097,       50000,       40000,     188.142,     164.839,     274.307,     71.9253,     328.623,     363.889,      235002,     30000.1,     38000.1,     8000.02,     177.566,
       19061,     129.864,      223.86,     289.589,     320.698,     359.997,       94730,      120096,       50000,       40000,     188.142,     164.839,     274.307,     71.9253,     328.623,     363.889,      235002,     30000.1,     38000.1,     8000.02,     177.566,
