StripChart:,HMI,
Date:, Thu Mar 09 20:00:43 2023
,
Number of Data Variables =, 26,
Max Number of Data Points =, 10000,
Number of Data Points =, 2807,
Time Interval,         1, to ,     56121,

 ----- , ----- , ----- , ----- , ----- , ----- , ----- , ----- , ----- , ----- , ----- , ----- , ----- , ----- , ----- , ----- , ----- , ----- , ----- , ----- , ----- , ----- , ----- , ----- , ----- , ----- , ----- ,
Time,TS-1 - Top Stage Temperature,TS-1 - Stage Temperature (20__TS-1),TS-1 - Stage Temperature (12__TS-1),TS-1 - Stage Temperature (7__TS-1),TIC11300 - PV,FIC10704 - PV,FIC10705 - PV,FIC10706 - PV,FIC10707 - PV,Naptha Cut Point - ASTM D86 (Cut Pt-100.00%-Naptha),Kero Cut Point - ASTM D86 (Cut Pt-0.0%-Kero Product),Kero Cut Point - ASTM D86 (Cut Pt-100.00%-Kero Product),Kero Cut Point - ASTM D93 Flash Pt (Kero Product),Diesel Cut Point - ASTM D86 (Cut Pt-95.00%-Diesel Product),AGO Cut Point - ASTM D86 (Cut Pt-95.00%-AGO Product),MixFeed - Mass Flow,FIC10701 - PV,FIC10702 - PV,FIC10703 - PV,TS-1 - Top Stage Pressure,FIC-100 - SP,FIC-100 - PV,FIC-102 - SP,FIC-102 - PV,FIC-101 - PV,FIC-101 - SP,
[seconds],[C],[C],[C],[C],[C],[kg/h],[kg/h],[kg/h],[kg/h],[C],[C],[C],[C],[C],[C],[kg/h],[kg/h],[kg/h],[kg/h],[kPa],[kg/h],[kg/h],[kg/h],[kg/h],[kg/h],[kg/h],
       20521,     117.447,     209.438,     281.525,     316.473,     359.974,     88257.4,      119999,     49999.8,     39999.7,     173.965,     160.629,     260.601,     64.4811,     321.631,      361.53,      235017,     26000.1,       38000,       10000,     167.864,       42850,     42853.1,       83256,     83262.1,      108902,      108894,
       20541,     117.447,     209.438,     281.526,     316.471,     359.974,     88258.3,      119999,     49999.8,     39999.7,     173.965,     160.629,     260.601,     64.4806,     321.631,      361.53,      235017,     26000.1,       38000,       10000,     167.864,       42850,       42853,       83256,       83262,      108902,      108894,
       20561,     117.447,     209.437,     281.527,      316.47,     359.974,     88259.3,      119999,     49999.8,     39999.8,     173.965,     160.629,     260.601,     64.4806,     321.631,      361.53,      235017,     26000.1,       38000,       10000,     167.864,       42850,       42853,       83256,       83262,      108902,      108894,
       20581,     117.447,     209.437,     281.527,     316.469,     359.975,     88260.2,      119999,     49999.8,     39999.8,     173.965,     160.629,     260.601,     64.4806,     321.619,     361.498,      235016,     26000.1,       38000,       10000,     167.865,       42850,       42853,       83256,     83261.9,      108902,      108894,
       20601,     117.447,     209.437,     281.528,     316.468,     359.975,     88261.1,      119999,     49999.9,     39999.8,     173.965,     160.628,     260.601,       64.48,     321.619,     361.498,      235016,     26000.1,       38000,       10000,     167.865,       42850,       42853,       83256,     83261.9,      108902,      108894,
       20621,     117.447,     209.437,     281.528,     316.467,     359.975,       88262,      119999,     49999.9,     39999.8,     173.965,     160.628,     260.601,       64.48,     321.619,     361.498,      235016,     26000.1,       38000,       10000,     167.865,       42850,     42852.9,       83256,     83261.8,      108901,      108894,
       20641,     117.447,     209.437,     281.529,     316.466,     359.975,     88262.9,      119999,     49999.9,     39999.8,     173.965,     160.628,     260.601,       64.48,     321.607,     361.468,      235016,     26000.1,       38000,       10000,     167.865,       42850,     42852.9,       83256,     83261.8,      108901,      108894,
       20661,     117.447,     209.436,     281.529,     316.465,     359.975,     88263.7,      119999,     49999.9,     39999.8,     173.965,     160.627,       260.6,     64.4794,     321.607,     361.468,      235016,     26000.1,       38000,       10000,     167.865,       42850,     42852.9,       83256,     83261.7,      108901,      108894,
       20681,     117.447,     209.436,      281.53,     316.464,     359.975,     88264.6,      119999,     49999.9,     39999.8,     173.965,     160.627,       260.6,     64.4794,     321.607,     361.468,      235016,     26000.1,       38000,       10000,     167.866,       42850,     42852.9,       83256,     83261.6,      108901,      108894,
       20701,     117.447,     209.436,     281.531,     316.463,     359.976,     88265.4,      119999,     49999.9,     39999.8,     173.965,     160.627,       260.6,     64.4794,     321.597,     361.439,      235016,     26000.1,       38000,       10000,     167.866,       42850,     42852.8,       83256,     83261.6,      108901,      108894,
       20721,     117.446,     209.436,     281.532,     316.462,     359.976,     88266.2,      119999,     49999.9,     39999.8,     173.965,     160.627,       260.6,     64.4787,     321.597,     361.439,      235015,       26000,       38000,       10000,     167.866,       42850,     42852.8,       83256,     83261.5,      108901,      108894,
       20741,     117.446,     209.436,     281.532,     316.462,     359.976,       88267,      119999,     49999.9,     39999.8,     173.965,     160.627,       260.6,     64.4787,     321.597,     361.439,      235015,       26000,       38000,       10000,     167.866,       42850,     42852.8,       83256,     83261.5,      108901,      108894,
       20761,     117.446,     209.435,     281.533,     316.461,     359.976,     88267.8,      119999,     49999.9,     39999.8,     173.965,     160.627,       260.6,     64.4787,     321.588,     361.412,      235015,       26000,       38000,       10000,     167.866,       42850,     42852.7,       83256,     83261.4,      108901,      108894,
       20781,     117.446,     209.435,     281.534,      316.46,     359.976,     88268.6,      119999,     49999.9,     39999.8,     173.965,     160.626,       260.6,     64.4781,     321.588,     361.412,      235015,       26000,       38000,       10000,     167.866,       42850,     42852.7,       83256,     83261.3,      108901,      108894,
       20801,     117.446,     209.435,     281.535,      316.46,     359.977,     88269.4,      119999,     49999.9,     39999.8,     173.965,     160.626,       260.6,     64.4781,     321.588,     361.412,      235015,       26000,       38000,       10000,     167.867,       42850,     42852.7,       83256,     83261.3,      108901,      108894,
       20821,     117.446,     209.435,     281.535,     316.459,     359.977,     88270.2,      119999,       50000,     39999.8,     173.965,     160.626,       260.6,     64.4781,      321.58,     361.386,      235014,       26000,       38000,       10000,     167.867,       42850,     42852.6,       83256,     83261.2,      108901,      108894,
       20841,     117.446,     209.434,     281.536,     316.459,     359.977,     88270.9,      119999,       50000,     39999.9,     173.965,     160.625,       260.6,     64.4775,      321.58,     361.386,      235014,       26000,       38000,       10000,     167.867,       42850,     42852.6,       83256,     83261.1,      108901,      108894,
       20861,     117.446,     209.434,     281.537,     316.459,     359.977,     88271.6,      119999,       50000,     39999.9,     173.965,     160.625,       260.6,     64.4775,      321.58,     361.386,      235014,       26000,       38000,       10000,     167.867,       42850,     42852.6,       83256,     83261.1,      108900,      108894,
       20881,     117.446,     209.434,     281.538,     316.458,     359.977,     88272.4,      119999,       50000,     39999.9,     173.965,     160.625,       260.6,     64.4775,     321.572,     361.361,      235014,       26000,       38000,       10000,     167.867,       42850,     42852.5,       83256,       83261,      108900,      108894,
       20901,     117.446,     209.434,     281.539,     316.458,     359.978,     88273.1,      119999,       50000,     39999.9,     173.965,     160.625,     260.599,     64.4768,     321.572,     361.361,      235014,       26000,       38000,       10000,     167.867,       42850,     42852.5,       83256,     83260.9,      108900,      108894,
       20921,     117.446,     209.434,      281.54,     316.458,     359.978,     88273.8,      119999,       50000,     39999.9,     173.965,     160.625,     260.599,     64.4768,     321.572,     361.361,      235013,       26000,       38000,       10000,     167.867,       42850,     42852.4,       83256,     83260.8,      108900,      108894,
       20941,     117.446,     209.433,     281.541,     316.457,     359.978,     88274.5,      119999,       50000,     39999.9,     173.965,     160.625,     260.599,     64.4768,     321.566,     361.337,      235013,       26000,     37999.9,       10000,     167.867,       42850,     42852.4,       83256,     83260.8,      108900,      108894,
       20961,     117.446,     209.433,     281.541,     316.457,     359.978,     88275.1,      119999,       50000,     39999.9,     173.965,     160.624,     260.599,     64.4762,     321.566,     361.337,      235013,       26000,     37999.9,       10000,     167.868,       42850,     42852.4,       83256,     83260.7,      108900,      108894,
       20981,     117.446,     209.433,     281.542,     316.457,     359.978,     88275.8,      119999,       50000,     39999.9,     173.965,     160.624,     260.599,     64.4762,     321.566,     361.337,      235013,       26000,     37999.9,       10000,     167.868,       42850,     42852.3,       83256,     83260.6,      108900,      108894,
       21001,     117.446,     209.433,     281.543,     316.457,     359.978,     88276.5,      119999,       50000,     39999.9,     173.965,     160.624,     260.599,     64.4762,      321.56,     361.315,      235013,       26000,     37999.9,       10000,     167.868,       42850,     42852.3,       83256,     83260.5,      108900,      108894,
       21021,     117.446,     209.432,     281.544,     316.457,     359.978,     88277.1,      119999,       50000,     39999.9,     173.965,     160.623,     260.599,     64.4755,      321.56,     361.315,      235012,       26000,     37999.9,       10000,     167.868,       42850,     42852.2,       83256,     83260.4,      108900,      108894,
       21041,     117.446,     209.432,     281.545,     316.457,     359.979,     88277.8,      119999,       50000,     39999.9,     173.965,     160.623,     260.599,     64.4755,      321.56,     361.315,      235012,       26000,     37999.9,       10000,     167.868,       42850,     42852.2,       83256,     83260.4,      108900,      108894,
       21061,     117.446,     209.432,     281.546,     316.457,     359.979,     88278.4,      119999,       50000,     39999.9,     173.965,     160.623,     260.599,     64.4755,     321.555,     361.293,      235012,       26000,     37999.9,       10000,     167.868,       42850,     42852.2,       83256,     83260.3,      108899,      108894,
       21081,     117.445,     209.432,     281.547,     316.457,     359.979,       88279,      119999,       50000,     39999.9,     173.964,     160.622,     260.599,     64.4749,     321.555,     361.293,      235012,       26000,     37999.9,       10000,     167.868,       42850,     42852.1,       83256,     83260.2,      108899,      108894,
       21101,     117.445,     209.431,     281.548,     316.457,     359.979,     88279.6,      119999,       50000,     39999.9,     173.964,     160.622,     260.599,     64.4749,     321.555,     361.293,      235011,       26000,     37999.9,       10000,     167.868,       42850,     42852.1,       83256,     83260.1,      108899,      108894,
       21121,     117.445,     209.431,     281.549,     316.457,     359.979,     88280.2,      119999,       50000,     39999.9,     173.964,     160.622,     260.599,     64.4749,     321.551,     361.274,      235011,       26000,     37999.9,       10000,     167.868,       42850,       42852,       83256,       83260,      108899,      108894,
       21141,     117.445,     209.431,      281.55,     316.457,     359.979,     88280.8,      119999,     50000.1,     39999.9,     173.964,     160.621,     260.598,     64.4742,     321.551,     361.274,      235011,       26000,     37999.9,       10000,     167.868,       42850,       42852,       83256,     83259.9,      108899,      108894,
       21161,     117.445,     209.431,     281.551,     316.458,      359.98,     88281.4,      119999,     50000.1,     39999.9,     173.964,     160.621,     260.598,     64.4742,     321.551,     361.274,      235011,       26000,     37999.9,       10000,     167.868,       42850,     42851.9,       83256,     83259.8,      108899,      108894,
       21181,     117.445,      209.43,     281.552,     316.458,      359.98,       88282,      119999,     50000.1,     39999.9,     173.964,     160.621,     260.598,     64.4742,     321.547,     361.255,      235010,       26000,     37999.9,       10000,     167.868,       42850,     42851.9,       83256,     83259.8,      108899,      108894,
       21201,     117.445,      209.43,     281.553,     316.458,      359.98,     88282.6,      119999,     50000.1,     39999.9,     173.964,     160.621,     260.598,     64.4736,     321.547,     361.255,      235010,       26000,     37999.9,       10000,     167.868,       42850,     42851.9,       83256,     83259.7,      108899,      108894,
       21221,     117.445,      209.43,     281.554,     316.458,      359.98,     88283.1,      119999,     50000.1,       40000,     173.964,     160.621,     260.598,     64.4736,     321.547,     361.255,      235010,       26000,     37999.9,       10000,     167.868,       42850,     42851.8,       83256,     83259.6,      108899,      108894,
       21241,     117.445,      209.43,     281.555,     316.459,      359.98,     88283.7,      119999,     50000.1,       40000,     173.964,     160.621,     260.598,     64.4736,     321.544,     361.237,      235010,       26000,     37999.9,       10000,     167.868,       42850,     42851.8,       83256,     83259.5,      108898,      108894,
       21261,     117.445,     209.429,     281.556,     316.459,      359.98,     88284.2,      119999,     50000.1,       40000,     173.964,      160.62,     260.598,     64.4729,     321.544,     361.237,      235009,       26000,     37999.9,       10000,     167.868,       42850,     42851.7,       83256,     83259.4,      108898,      108894,
       21281,     117.445,     209.429,     281.557,      316.46,     359.981,     88284.8,      119999,     50000.1,       40000,     173.964,      160.62,     260.598,     64.4729,     321.544,     361.237,      235009,       26000,     37999.9,       10000,     167.868,       42850,     42851.7,       83256,     83259.3,      108898,      108894,
       21301,     117.445,     209.429,     281.558,      316.46,     359.981,     88285.3,      119999,     50000.1,       40000,     173.964,      160.62,     260.598,     64.4729,     321.542,     361.221,      235009,       26000,     37999.9,       10000,     167.869,       42850,     42851.6,       83256,     83259.2,      108898,      108894,
       21321,     117.445,     209.429,     281.559,      316.46,     359.981,     88285.8,      119999,     50000.1,       40000,     173.964,     160.619,     260.598,     64.4723,     321.542,     361.221,      235009,       26000,     37999.9,       10000,     167.869,       42850,     42851.6,       83256,     83259.2,      108898,      108894,
       21341,     117.445,     209.428,      281.56,     316.461,     359.981,     88286.3,      119999,     50000.1,       40000,     173.964,     160.619,     260.598,     64.4723,     321.542,     361.221,      235009,       26000,     37999.9,       10000,     167.869,       42850,     42851.6,       83256,     83259.1,      108898,      108894,
       21361,     117.444,     209.428,     281.561,     316.461,     359.981,     88286.9,      119999,     50000.1,       40000,     173.964,     160.619,     260.598,     64.4723,     321.541,     361.206,      235008,       26000,     37999.9,       10000,     167.869,       42850,     42851.5,       83256,       83259,      108898,      108894,
       21381,     117.444,     209.428,     281.562,     316.462,     359.982,     88287.4,      119999,     50000.1,       40000,     173.963,     160.618,     260.598,     64.4717,     321.541,     361.206,      235008,       26000,     37999.9,       10000,     167.869,       42850,     42851.5,       83256,     83258.9,      108898,      108894,
       21401,     117.444,     209.428,     281.563,     316.463,     359.982,     88287.9,      119999,     50000.1,       40000,     173.963,     160.618,     260.598,     64.4717,     321.541,     361.206,      235008,       26000,     37999.9,       10000,     167.869,       42850,     42851.4,       83256,     83258.8,      108898,      108894,
       21421,     117.444,     209.427,     281.564,     316.463,     359.982,     88288.4,      119999,     50000.1,       40000,     173.963,     160.618,     260.598,     64.4717,     321.539,     361.192,      235008,       26000,     37999.9,       10000,     167.869,       42850,     42851.4,       83256,     83258.7,      108897,      108894,
       21441,     117.444,     209.427,     281.565,     316.464,     359.982,     88288.9,      119999,     50000.1,       40000,     173.963,     160.617,     260.598,      64.471,     321.539,     361.192,      235007,       26000,     37999.9,       10000,     167.869,       42850,     42851.3,       83256,     83258.6,      108897,      108894,
       21461,     117.444,     209.427,     281.566,     316.464,     359.982,     88289.3,      119999,     50000.1,       40000,     173.963,     160.617,     260.598,      64.471,     321.539,     361.192,      235007,       26000,     37999.9,       10000,     167.869,       42850,     42851.3,       83256,     83258.6,      108897,      108894,
       21481,     117.444,     209.427,     281.567,     316.465,     359.983,     88289.8,      119999,     50000.1,       40000,     173.963,     160.617,     260.598,      64.471,     321.539,     361.179,      235007,       26000,     37999.9,       10000,     167.869,       42850,     42851.3,       83256,     83258.5,      108897,      108894,
       21501,     117.444,     209.426,     281.568,     316.466,     359.983,     88290.3,      119999,     50000.1,       40000,     173.963,     160.616,     260.597,     64.4704,     321.539,     361.179,      235007,       26000,     37999.9,       10000,     167.869,       42850,     42851.2,       83256,     83258.4,      108897,      108894,
       21521,     117.444,     209.426,     281.569,     316.466,     359.983,     88290.7,      119999,     50000.1,       40000,     173.963,     160.616,     260.597,     64.4704,     321.539,     361.179,      235006,       26000,     37999.9,       10000,     167.869,       42850,     42851.2,       83256,     83258.3,      108897,      108894,
       21541,     117.444,     209.426,      281.57,     316.467,     359.983,     88291.2,      119999,     50000.1,       40000,     173.963,     160.616,     260.597,     64.4704,     321.539,     361.167,      235006,       26000,     37999.9,       10000,     167.869,       42850,     42851.1,       83256,     83258.2,      108897,      108894,
       21561,     117.444,     209.426,     281.571,     316.468,     359.984,     88291.7,      119999,     50000.1,       40000,     173.962,     160.615,     260.597,     64.4698,     321.539,     361.167,      235006,       26000,     37999.9,       10000,     167.869,       42850,     42851.1,       83256,     83258.2,      108897,      108894,
       21581,     117.444,     209.426,     281.572,     316.469,     359.984,     88292.1,      119999,     50000.1,       40000,     173.962,     160.615,     260.597,     64.4698,     321.539,     361.167,      235006,       26000,     37999.9,       10000,     167.869,       42850,       42851,       83256,     83258.1,      108897,      108894,
       21601,     117.444,     209.425,     281.573,     316.469,     359.984,     88292.5,      119999,     50000.1,       40000,     173.962,     160.615,     260.597,     64.4698,     321.539,     361.156,      235006,       26000,     37999.9,       10000,     167.869,       42850,       42851,       83256,       83258,      108897,      108894,
       21621,     117.444,     209.425,     281.574,      316.47,     359.984,       88293,      119999,     50000.1,       40000,     173.962,     160.615,     260.597,     64.4693,     321.539,     361.156,      235005,       26000,     37999.9,       10000,     167.869,       42850,       42851,       83256,     83257.9,      108896,      108894,
       21641,     117.443,     209.425,     281.575,     316.471,     359.984,     88293.4,      119999,     50000.1,       40000,     173.962,     160.615,     260.597,     64.4693,     321.539,     361.156,      235005,       26000,     37999.9,       10000,     167.869,       42850,     42850.9,       83256,     83257.9,      108896,      108894,
       21661,     117.443,     209.425,     281.576,     316.472,     359.985,     88293.8,      119999,     50000.1,       40000,     173.962,     160.615,     260.597,     64.4693,      321.54,     361.146,      235005,       26000,     37999.9,       10000,     167.868,       42850,     42850.9,       83256,     83257.8,      108896,      108894,
       21681,     117.443,     209.424,     281.578,     316.473,     359.985,     88294.2,      119999,     50000.1,       40000,     173.962,     160.614,     260.597,     64.4687,      321.54,     361.146,      235005,       26000,     37999.9,       10000,     167.868,       42850,     42850.9,       83256,     83257.7,      108896,      108894,
       21701,     117.443,     209.424,     281.579,     316.473,     359.985,     88294.7,      119999,     50000.1,       40000,     173.962,     160.614,     260.597,     64.4687,      321.54,     361.146,      235005,       26000,     37999.9,       10000,     167.868,       42850,     42850.8,       83256,     83257.6,      108896,      108894,
       21721,     117.443,     209.424,     281.579,     316.474,     359.985,     88295.1,      119999,     50000.1,       40000,     173.962,     160.614,     260.597,     64.4687,     321.541,     361.137,      235004,       26000,     37999.9,       10000,     167.868,       42850,     42850.8,       83256,     83257.6,      108896,      108894,
       21741,     117.443,     209.424,      281.58,     316.475,     359.986,     88295.5,      119999,     50000.1,       40000,     173.961,     160.613,     260.597,     64.4681,     321.541,     361.137,      235004,       26000,     37999.9,       10000,     167.868,       42850,     42850.8,       83256,     83257.5,      108896,      108894,
       21761,     117.443,     209.424,     281.581,     316.476,     359.986,     88295.9,      119999,     50000.1,       40000,     173.961,     160.613,     260.597,     64.4681,     321.541,     361.137,      235004,       26000,     37999.9,       10000,     167.868,       42850,     42850.7,       83256,     83257.4,      108896,      108894,
       21781,     117.443,     209.423,     281.582,     316.477,     359.986,     88296.2,      119999,     50000.1,       40000,     173.961,     160.613,     260.597,     64.4681,     321.542,     361.129,      235004,       26000,     37999.9,       10000,     167.868,       42850,     42850.7,       83256,     83257.4,      108896,      108894,
       21801,     117.443,     209.423,     281.583,     316.478,     359.987,     88296.6,      119999,     50000.1,       40000,     173.961,     160.612,     260.597,     64.4676,     321.542,     361.129,      235004,       26000,     37999.9,       10000,     167.868,       42850,     42850.7,       83256,     83257.3,      108896,      108894,
       21821,     117.443,     209.423,     281.584,     316.479,     359.987,       88297,      119999,     50000.1,       40000,     173.961,     160.612,     260.597,     64.4676,     321.542,     361.129,      235003,       26000,     37999.9,       10000,     167.868,       42850,     42850.6,       83256,     83257.2,      108896,      108894,
       21841,     117.443,     209.423,     281.585,      316.48,     359.987,     88297.4,      119999,     50000.1,       40000,     173.961,     160.612,     260.597,     64.4676,     321.544,     361.122,      235003,       26000,     37999.9,       10000,     167.868,       42850,     42850.6,       83256,     83257.2,      108896,      108894,
       21861,     117.443,     209.423,     281.586,     316.481,     359.987,     88297.8,      119999,     50000.1,       40000,     173.961,     160.612,     260.597,     64.4671,     321.544,     361.122,      235003,       26000,     37999.9,       10000,     167.868,       42850,     42850.6,       83256,     83257.1,      108895,      108894,
       21881,     117.443,     209.422,     281.587,     316.482,     359.988,     88298.1,      119999,     50000.1,       40000,     173.961,     160.612,     260.597,     64.4671,     321.544,     361.122,      235003,       26000,     37999.9,       10000,     167.868,       42850,     42850.5,       83256,     83257.1,      108895,      108894,
       21901,     117.443,     209.422,     281.588,     316.483,     359.988,     88298.5,      119999,     50000.1,       40000,     173.961,     160.612,     260.597,     64.4671,     321.546,     361.116,      235003,       26000,     37999.9,       10000,     167.868,       42850,     42850.5,       83256,       83257,      108895,      108894,
       21921,     117.442,     209.422,     281.589,     316.484,     359.988,     88298.8,      119999,     50000.1,       40000,      173.96,     160.611,     260.597,     64.4666,     321.546,     361.116,      235003,       26000,     37999.9,       10000,     167.868,       42850,     42850.5,       83256,       83257,      108895,      108894,
       21941,     117.442,     209.422,      281.59,     316.484,     359.988,     88299.2,      119999,     50000.1,       40000,      173.96,     160.611,     260.597,     64.4666,     321.546,     361.116,      235003,       26000,     37999.9,       10000,     167.868,       42850,     42850.5,       83256,     83256.9,      108895,      108894,
       21961,     117.442,     209.422,     281.591,     316.485,     359.989,     88299.5,      119999,     50000.1,       40000,      173.96,     160.611,     260.597,     64.4666,     321.549,      361.11,      235002,       26000,     37999.9,       10000,     167.868,       42850,     42850.4,       83256,     83256.9,      108895,      108894,
       21981,     117.442,     209.421,     281.592,     316.486,     359.989,     88299.8,      119999,     50000.1,       40000,      173.96,      160.61,     260.597,     64.4661,     321.549,      361.11,      235002,       26000,     37999.9,       10000,     167.868,       42850,     42850.4,       83256,     83256.8,      108895,      108894,
       22001,     117.442,     209.421,     281.593,     316.487,     359.989,     88300.2,      119999,     50000.1,       40000,      173.96,      160.61,     260.597,     64.4661,     321.549,      361.11,      235002,       26000,     37999.9,       10000,     167.868,       42850,     42850.4,       83256,     83256.7,      108895,      108894,
       22021,     117.442,     209.421,     281.594,     316.488,      359.99,     88300.5,      119999,     50000.1,       40000,      173.96,      160.61,     260.597,     64.4661,     321.551,     361.106,      235002,       26000,     37999.9,       10000,     167.868,       42850,     42850.4,       83256,     83256.7,      108895,      108894,
       22041,     117.442,     209.421,     281.595,     316.489,      359.99,     88300.8,      119999,     50000.1,       40000,      173.96,      160.61,     260.597,     64.4656,     321.551,     361.106,      235002,       26000,     37999.9,       10000,     167.867,       42850,     42850.3,       83256,     83256.6,      108895,      108894,
       22061,     117.442,     209.421,     281.595,      316.49,      359.99,     88301.1,      119999,     50000.1,       40000,      173.96,      160.61,     260.597,     64.4656,     321.551,     361.106,      235002,       26000,     37999.9,       10000,     167.867,       42850,     42850.3,       83256,     83256.6,      108895,      108894,
       22081,     117.442,      209.42,     281.596,     316.491,      359.99,     88301.4,      119999,     50000.1,       40000,      173.96,      160.61,     260.597,     64.4656,     321.554,     361.102,      235002,       26000,     37999.9,     9999.99,     167.867,       42850,     42850.3,       83256,     83256.6,      108895,      108894,
       22101,     117.442,      209.42,     281.597,     316.492,     359.991,     88301.7,      119999,     50000.1,       40000,     173.959,     160.609,     260.596,     64.4652,     321.554,     361.102,      235001,       26000,     37999.9,     9999.99,     167.867,       42850,     42850.3,       83256,     83256.5,      108895,      108894,
       22121,     117.442,      209.42,     281.598,     316.493,     359.991,       88302,      119999,     50000.1,       40000,     173.959,     160.609,     260.596,     64.4652,     321.554,     361.102,      235001,       26000,     37999.9,     9999.99,     167.867,       42850,     42850.2,       83256,     83256.5,      108895,      108894,
       22141,     117.442,      209.42,     281.599,     316.494,     359.991,     88302.3,      119999,     50000.1,       40000,     173.959,     160.609,     260.596,     64.4652,     321.557,     361.098,      235001,       26000,     37999.9,     9999.99,     167.867,       42850,     42850.2,       83256,     83256.4,      108895,      108894,
       22161,     117.442,      209.42,       281.6,     316.495,     359.991,     88302.6,      119999,     50000.1,       40000,     173.959,     160.609,     260.596,     64.4648,     321.557,     361.098,      235001,       26000,     37999.9,     9999.99,     167.867,       42850,     42850.2,       83256,     83256.4,      108894,      108894,
       22181,     117.442,      209.42,     281.601,     316.496,     359.992,     88302.9,      119999,     50000.1,       40000,     173.959,     160.609,     260.596,     64.4648,     321.557,     361.098,      235001,       26000,     37999.9,     9999.99,     167.867,       42850,     42850.2,       83256,     83256.3,      108894,      108894,
       22201,     117.442,     209.419,     281.601,     316.497,     359.992,     88303.2,      119999,     50000.1,       40000,     173.959,     160.609,     260.596,     64.4648,      321.56,     361.096,      235001,       26000,     37999.9,     9999.99,     167.867,       42850,     42850.2,       83256,     83256.3,      108894,      108894,
       22221,     117.441,     209.419,     281.602,     316.498,     359.992,     88303.4,      119999,     50000.1,       40000,     173.959,     160.608,     260.596,     64.4644,      321.56,     361.096,      235001,       26000,     37999.9,     9999.99,     167.867,       42850,     42850.1,       83256,     83256.3,      108894,      108894,
       22241,     117.441,     209.419,     281.603,     316.499,     359.992,     88303.7,      119999,     50000.1,     40000.1,     173.959,     160.608,     260.596,     64.4644,      321.56,     361.096,      235001,       26000,     37999.9,     9999.99,     167.866,       42850,     42850.1,       83256,     83256.2,      108894,      108894,
       22261,     117.441,     209.419,     281.604,       316.5,     359.993,       88304,      119999,     50000.1,     40000.1,     173.959,     160.608,     260.596,     64.4644,     321.563,     361.094,      235001,       26000,     37999.9,     9999.99,     167.866,       42850,     42850.1,       83256,     83256.2,      108894,      108894,
       22281,     117.441,     209.419,     281.605,     316.501,     359.993,     88304.2,      119999,     50000.1,     40000.1,     173.958,     160.608,     260.596,      64.464,     321.563,     361.094,      235000,       26000,     37999.9,     9999.99,     167.866,       42850,     42850.1,       83256,     83256.2,      108894,      108894,
       22301,     117.441,     209.419,     281.605,     316.502,     359.993,     88304.5,      119999,     50000.1,     40000.1,     173.958,     160.608,     260.596,      64.464,     321.563,     361.094,      235000,       26000,     37999.9,     9999.99,     167.866,       42850,     42850.1,       83256,     83256.1,      108894,      108894,
       22321,     117.441,     209.418,     281.606,     316.503,     359.993,     88304.7,      119999,     50000.1,     40000.1,     173.958,     160.608,     260.596,      64.464,     321.566,     361.092,      235000,       26000,     37999.9,     9999.99,     167.866,       42850,       42850,       83256,     83256.1,      108894,      108894,
       22341,     117.441,     209.418,     281.607,     316.504,     359.994,     88304.9,      119999,     50000.1,     40000.1,     173.958,     160.607,     260.596,     64.4636,     321.566,     361.092,      235000,       26000,     37999.9,     9999.99,     167.866,       42850,       42850,       83256,     83256.1,      108894,      108894,
       22361,     117.441,     209.418,     281.607,     316.505,     359.994,     88305.2,      119999,     50000.1,     40000.1,     173.958,     160.607,     260.596,     64.4636,     321.566,     361.092,      235000,       26000,     37999.9,     9999.99,     167.866,       42850,       42850,       83256,       83256,      108894,      108894,
       22381,     117.441,     209.418,     281.608,     316.506,     359.994,     88305.4,      119999,     50000.1,     40000.1,     173.958,     160.607,     260.596,     64.4636,      321.57,     361.091,      235000,       26000,     37999.9,     9999.99,     167.866,       42850,       42850,       83256,       83256,      108894,      108894,
       22401,     117.441,     209.418,     281.609,     316.507,     359.994,     88305.6,      119999,     50000.1,     40000.1,     173.957,     160.607,     260.596,     64.4633,      321.57,     361.091,      235000,       26000,     37999.9,     9999.99,     167.866,       42850,       42850,       83256,       83256,      108894,      108894,
       22421,     117.441,     209.418,      281.61,     316.508,     359.995,     88305.8,      119999,     50000.1,     40000.1,     173.957,     160.607,     260.596,     64.4633,      321.57,     361.091,      235000,       26000,     37999.9,     9999.99,     167.865,       42850,       42850,       83256,       83256,      108894,      108894,
       22441,     117.441,     209.418,      281.61,     316.509,     359.995,     88306.1,      119999,     50000.1,     40000.1,     173.957,     160.607,     260.596,     64.4633,     321.573,     361.091,      235000,       26000,     37999.9,     9999.99,     167.865,       42850,       42850,       83256,     83255.9,      108894,      108894,
       22461,     117.441,     209.417,     281.611,      316.51,     359.995,     88306.3,      119999,     50000.1,     40000.1,     173.957,     160.606,     260.596,     64.4629,     321.573,     361.091,      235000,       26000,     37999.9,     9999.99,     167.865,       42850,     42849.9,       83256,     83255.9,      108894,      108894,
       22481,     117.441,     209.417,     281.612,     316.511,     359.995,     88306.5,      119999,     50000.1,     40000.1,     173.957,     160.606,     260.596,     64.4629,     321.573,     361.091,      235000,       26000,     37999.9,     9999.99,     167.865,       42850,     42849.9,       83256,     83255.9,      108894,      108894,
       22501,     117.441,     209.417,     281.612,     316.512,     359.996,     88306.7,      119999,     50000.1,     40000.1,     173.957,     160.606,     260.596,     64.4629,     321.577,     361.091,      235000,       26000,     37999.9,     9999.99,     167.865,       42850,     42849.9,       83256,     83255.9,      108894,      108894,
